99.8358	68.2893	0.0	0.5
200	45.4515	0.0	0.5
300	34.1192	0.0	0.5
399.837	27.2986	0.0	0.5
500	22.7607	0.0	0.5
599.816	19.6046	0.0	0.5
699.793	17.1137	0.0	0.5
799.789	15.3043	0.0	0.5
900	13.6915	0.0	0.5
999.81	12.5362	0.0	0.5
1100	11.5122	0.0	0.5
1199.82	10.6476	0.0	0.5
1299.77	9.83768	0.0	0.5
1399.61	9.14149	0.0	0.5
1500	8.70106	0.0	0.5
1600	8.05825	0.0	0.5
1699.8	7.66124	0.0	0.5
1799.8	7.30767	0.0	0.5
1899.82	7.00555	0.0	0.5
1999.78	6.68953	0.0	0.5
