100	2.555	0.0	0.5
199.901	2.15266	0.0	0.5
299.904	1.63667	0.0	0.5
399.928	1.94678	0.0	0.5
499.917	2.36127	0.0	0.5
599.919	1.56741	0.0	0.5
700	1.72688	0.0	0.5
799.908	2.35921	0.0	0.5
900	2.00547	0.0	0.5
1000	2.13874	0.0	0.5
1100	2.07066	0.0	0.5
1200	1.88601	0.0	0.5
1300	1.35451	0.0	0.5
1399.91	1.90101	0.0	0.5
1499.83	1.89395	0.0	0.5
1599.9	2.07173	0.0	0.5
1699.9	1.87848	0.0	0.5
1799.91	2.16963	0.0	0.5
1900	2.05361	0.0	0.5
2000	1.91559	0.0	0.5
