1
-0.00644912	-0.999979	0	700	0.143334	-0.989672	-0.00214196	696.105
-0.00528626	-0.999986	0	700	0.144818	-0.989458	-0.000393359	699.893
0.003141	-0.999995	0	700	0.152515	-0.988299	0.00205606	699.924
-0.00753754	-0.999972	0	700	0.142525	-0.989791	-0.00076899	699.9
0.00513068	-0.999987	0	700	0.154479	-0.987996	1.35252e-05	699.918
-0.00522253	-0.999986	0	700	0.145811	-0.989313	0.000151442	699.877
0.00471571	-0.999989	0	700	0.156003	-0.987757	-3.2298e-05	699.928
-0.00188671	-0.999998	0	700	0.148291	-0.988944	-0.000594724	699.919
-0.00443383	-0.99999	0	700	0.143798	-0.989607	0.000150696	699.914
0.00464058	-0.999989	0	700	0.154537	-0.987987	0.000285435	699.575
-0.00870131	-0.999962	0	700	0.139916	-0.990163	0.000697681	699.471
-0.00618965	-0.999981	0	700	0.143195	-0.989694	-0.000984141	699.895
0.00299905	-0.999996	0	700	0.151763	-0.988417	0.000325406	699.886
0.00734503	-0.999973	0	700	0.15473	-0.987957	0.000429249	699.804
0.00146488	-0.999999	0	700	0.150808	-0.988563	0.000332763	699.928
-0.00800383	-0.999968	0	700	0.143171	-0.989698	0.000455598	699.897
0.00023406	-1	0	700	0.149257	-0.988798	-0.000633395	699.897
0.0037723	-0.999993	0	700	0.153657	-0.988124	0.00069469	699.739
0.00453464	-0.99999	0	700	0.15286	-0.988248	-0.000285835	699.908
0.00136742	-0.999999	0	700	0.150782	-0.988567	0.000375021	699.833
0.00480826	-0.999988	0	700	0.153678	-0.988121	0.00066997	699.886
-0.00209918	-0.999998	0	700	0.146893	-0.989151	-0.0014816	699.762
0.00830626	-0.999966	0	700	0.15746	-0.987525	0.000423549	699.899
0.00529544	-0.999986	0	700	0.154702	-0.98796	-0.00114525	699.912
-0.00607954	-0.999982	0	700	0.143604	-0.989635	-6.41606e-05	699.912
-0.00581206	-0.999983	0	700	0.144324	-0.989529	0.00143473	699.904
0.0083371	-0.999965	0	700	0.155587	-0.987822	0.000294326	699.903
-0.00136018	-0.999999	0	700	0.149195	-0.988808	0.000416318	699.916
-0.00601885	-0.999982	0	700	0.142105	-0.989851	-0.000411372	699.923
-0.0023135	-0.999997	0	700	0.147117	-0.989119	-6.48896e-05	699.914
-0.00550425	-0.999985	0	700	0.141908	-0.989879	-0.000880927	695.734
0.00185445	-0.999998	0	700	0.151316	-0.988484	-0.0017115	699.896
-0.00439334	-0.99999	0	700	0.145372	-0.989376	0.00164862	699.908
-0.00529331	-0.999986	0	700	0.143275	-0.989683	-0.000388938	699.897
0.0076491	-0.999971	0	700	0.157369	-0.98754	-0.000478729	699.924
-0.00247279	-0.999997	0	700	0.146503	-0.98921	0.000808201	699.843
-0.00716719	-0.999974	0	700	0.140595	-0.990066	0.0013369	699.902
-0.0058791	-0.999983	0	700	0.143052	-0.989715	0.000325928	699.903
0.00116248	-0.999999	0	700	0.150199	-0.988655	0.00148468	699.909
-0.00409391	-0.999992	0	700	0.145346	-0.98938	-0.00103393	699.908
-0.00303852	-0.999995	0	700	0.146576	-0.989199	0.000999475	699.725
0.00595778	-0.999982	0	700	0.154096	-0.988056	-0.000436866	699.916
-0.000183031	-1	0	700	0.150374	-0.988629	0.000293418	699.903
-0.00168475	-0.999999	0	700	0.148209	-0.988956	-0.000451097	699.88
0.00377016	-0.999993	0	700	0.15296	-0.988232	0.000877553	699.924
0.00219942	-0.999998	0	700	0.152474	-0.988307	0.00045112	699.901
0.00439868	-0.99999	0	700	0.153021	-0.988223	0.000100698	699.9
-0.000863468	-1	0	700	0.148433	-0.988922	-0.000203191	699.907
-0.00755545	-0.999971	0	700	0.143215	-0.989692	0.000177473	699.765
0.00772625	-0.99997	0	700	0.156546	-0.987671	-0.000171498	699.896
9.06452e-05	-1	0	700	0.14966	-0.988737	-0.000640506	699.524
-0.00420111	-0.999991	0	700	0.145402	-0.989373	-0.000489422	699.912
0.00677715	-0.999977	0	700	0.157099	-0.987583	-0.000672023	699.922
5.88146e-05	-1	0	700	0.149815	-0.988714	-0.000662208	699.935
-0.00761025	-0.999971	0	700	0.141808	-0.989893	-0.00139291	699.913
0.00772492	-0.99997	0	700	0.15509	-0.9879	-0.000749621	699.924
0.00792681	-0.999969	0	700	0.155602	-0.98782	-0.000417251	699.903
0.00618349	-0.999981	0	700	0.154503	-0.987992	-0.000505031	699.888
0.00434482	-0.999991	0	700	0.152562	-0.988294	-0.00046812	699.91
0.00373022	-0.999993	0	700	0.152344	-0.988327	-5.10202e-05	699.925
-0.00324693	-0.999995	0	700	0.146928	-0.989147	0.000372401	699.9
0.00221853	-0.999998	0	700	0.152387	-0.988321	-0.000375082	699.771
0.00364461	-0.999993	0	700	0.152786	-0.988259	0.000289225	699.91
0.00118582	-0.999999	0	700	0.150844	-0.988556	0.00204701	699.908
-0.00572939	-0.999984	0	700	0.14461	-0.989489	0.000193977	699.896
0.00709042	-0.999975	0	700	0.157266	-0.987556	-1.84368e-05	699.917
0.00513627	-0.999987	0	700	0.154624	-0.987973	0.000808635	699.921
0.00747957	-0.999972	0	700	0.157098	-0.987583	-0.00053834	699.799
-0.00496525	-0.999988	0	700	0.144527	-0.989501	-0.000259403	699.924
0.00177462	-0.999998	0	700	0.150717	-0.988577	0.000414761	699.92
0.00643477	-0.999979	0	700	0.154948	-0.987923	-0.000400058	699.928
