100	37.5817	0.0	0.5
200	23.6935	0.0	0.5
299.906	17.4089	0.0	0.5
400	13.9446	0.0	0.5
500	11.6296	0.0	0.5
599.88	9.91972	0.0	0.5
700	8.73694	0.0	0.5
799.909	7.80375	0.0	0.5
900	6.86024	0.0	0.5
1000	6.28253	0.0	0.5
1099.89	5.78245	0.0	0.5
1199.92	5.31644	0.0	0.5
1300	5.05743	0.0	0.5
1399.92	4.74101	0.0	0.5
1499.91	4.45044	0.0	0.5
1600	4.14126	0.0	0.5
1700	4.01979	0.0	0.5
1799.89	3.75787	0.0	0.5
1900	3.4403	0.0	0.5
1999.9	3.36934	0.0	0.5
